,aave_usd,algorand_usd,aptos_usd,arbitrum_usd,aster-2_usd,avalanche-2_usd,bfusd_usd,binance-bridged-usdc-bnb-smart-chain_usd,binance-bridged-usdt-bnb-smart-chain_usd,binance-peg-weth_usd,binance-staked-sol_usd,binancecoin_usd,bitcoin-cash_usd,bitcoin_usd,bitget-token_usd,bittensor_usd,blackrock-usd-institutional-digital-liquidity-fund_usd,bridged-wrapped-lido-staked-ether-scroll_usd,canton-network_usd,cardano_usd,chainlink_usd,coinbase-wrapped-btc_usd,cosmos_usd,crypto-com-chain_usd,dai_usd,dogecoin_usd,ethena-staked-usde_usd,ethena-usde_usd,ethena_usd,ethereum-classic_usd,ethereum_usd,falcon-finance_usd,figure-heloc_usd,filecoin_usd,gatechain-token_usd,global-dollar_usd,hash-2_usd,hashnote-usyc_usd,hedera-hashgraph_usd,htx-dao_usd,hyperliquid_usd,ignition-fbtc_usd,internet-computer_usd,janus-henderson-anemoy-aaa-clo-fund_usd,jito-staked-sol_usd,jupiter-perpetuals-liquidity-provider-token_usd,kaspa_usd,kelp-dao-restaked-eth_usd,kucoin-shares_usd,leo-token_usd,litecoin_usd,lombard-staked-btc_usd,mantle_usd,memecore_usd,monero_usd,near_usd,official-trump_usd,okb_usd,ondo-finance_usd,pax-gold_usd,paypal-usd_usd,pepe_usd,pi-network_usd,polkadot_usd,polygon-ecosystem-token_usd,pump-fun_usd,quant-network_usd,rain_usd,ripple-usd_usd,ripple_usd,rocket-pool-eth_usd,shiba-inu_usd,sky_usd,solana_usd,solv-btc_usd,staked-ether_usd,stellar_usd,sui_usd,susds_usd,syrupusdc_usd,tether-gold_usd,tether_usd,the-open-network_usd,tron_usd,uniswap_usd,usd-coin_usd,usd1-wlfi_usd,usds_usd,usdt0_usd,wbnb_usd,weth_usd,whitebit_usd,world-liberty-financial_usd,worldcoin-wld_usd,wrapped-beacon-eth_usd,wrapped-bitcoin_usd,wrapped-eeth_usd,wrapped-solana_usd,wrapped-steth_usd,xdce-crowd-sale_usd,zcash_usd,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,PYPL,TSLA
pump-fun_usd,0.5768840134204085,0.5720826173627849,0.6169263419747365,0.5900719590147294,0.36331901514532633,0.595065473593675,0.16731845438432794,0.011037513467532364,0.11434881729130862,0.532535135661941,0.6335151173351259,0.4798901052463245,0.4686181931788229,0.5573468971775697,0.4523354896126999,0.5021597233019732,,0.5277284443129069,0.24545828552834534,0.6118306748996096,0.5565557951428098,0.5602715718295856,0.5782568302523714,0.4506116567950286,0.0008915564155418278,0.5943068168052208,0.20581550723358236,0.06534372299614363,0.4855190329985958,0.5261708805069408,0.5318337868492248,0.04242477906072579,0.12046909406640272,0.3943512996647995,0.4090608631252384,0.16852784122928918,0.1356724116435301,0.046907601769344213,0.5223640131129591,0.22404438583740338,0.5406353649454124,0.529406479739897,0.3387488455973627,0.0470570526997206,0.6267533888291459,0.6298894613013181,0.5097134615946228,0.53343678178482,0.4285178111927269,0.17756252547373796,0.6009628485756234,0.5553428589061439,0.37371978026320785,0.13740557277004659,0.25660461046802624,0.520678052071793,0.5700225665672849,0.18258682131628406,0.6347976951030505,0.05113098035304038,-0.020247642961629595,0.6305171255514455,0.3723674242289845,0.6219089390015331,0.610416774112469,1.0,0.4353576400380794,0.09965922367237143,0.07887923508904819,0.5316779775029176,0.5332900837911375,0.6145227353715333,0.4606803323695442,0.628323055953973,0.549685742436579,0.5300882693830518,0.5725465620392653,0.6570870591972005,0.12477000163964652,0.03127742334800257,0.04486881538631438,-0.0952202254875567,0.5657647386253061,0.34741585844198103,0.5067766946839763,0.13029277208343557,0.057358096995199725,0.15464103204222707,0.13544039350145623,0.4796046444188939,0.532560438486913,0.3918128020534202,0.5366931865495456,0.45102238795555266,0.5395680993550209,0.561329631804866,0.5331165805476974,0.6290175868279667,0.5293714638153509,0.3561381187214442,0.21425392138840582,0.23262637949889528,0.07945593671600884,0.05633517026998393,0.07442466728266642,0.05915173507686333,0.27320148300076924,0.1974429061045676,0.11085545465393795,0.0009493049332075742,-0.006439014061994583,-0.11520359500850794,0.07833253345336012,0.0280600871002964,0.1024454256886396,0.131573326547145
quant-network_usd,0.6240543243013157,0.6665633902923992,0.6148853322533946,0.6456173581638575,0.3371512235226502,0.6610171348618608,0.1005605395553174,-0.09975278338465973,-0.07009977776833488,0.6138361886968132,0.5965755791268119,0.5236794423262544,0.4993552198946618,0.5750382665226641,0.34874883615946467,0.5438080574602177,,0.614780494082909,-0.0748258623181338,0.5908479011730424,0.6561123032834246,0.5738943485249653,0.6613015473040993,0.49960888856686225,0.0556895844603907,0.6674156989205404,0.1079721040865259,0.17691142880574626,0.5658425531996358,0.6311438509941325,0.6169652623869543,0.003410037026870201,0.06388016067908951,0.5585966695155893,0.4971385917602703,-0.037680310513234276,0.03941345609763361,0.01415125419021059,0.6121117293375823,0.3675017725718482,0.4888604702354045,0.5728555968090946,0.5604316880984872,0.05718041762203645,0.5993584275683699,0.6143702240788582,0.5954719985875594,0.6158094056396451,0.3816834524660129,0.19158350402347565,0.597469171263271,0.5627087645306265,0.440322266862482,0.028104322829382345,0.3168105135188495,0.6225789368474199,0.4267549457325679,0.22747888524680496,0.6585059609911756,0.03209084208796575,-0.06446399704072142,0.6340821487284712,0.27147880790836587,0.6783007055342553,0.6724782567509603,0.4353576400380794,1.0,0.12116197195953221,0.01568798647757259,0.6405368917129795,0.6199858230096813,0.685892031997771,0.49401001230649105,0.5910653865073845,0.5640303585326651,0.6167798676820375,0.6152733655320228,0.6191497053641019,-0.11824499303647497,-0.014776038747621081,0.031464452043004056,0.16598807651101807,0.5948327339491192,0.4212515066803996,0.602908998178532,-0.00020780372998617614,0.11962998645304847,0.0894692839387301,0.15469924500159535,0.5158257801496711,0.6159805606770741,0.23613080298435124,0.509956814848802,0.5725098503207348,0.6202467311581218,0.5766023810410761,0.6176755260765685,0.5957691006183756,0.6142893421931906,0.4810940511757638,0.3303568323868093,-0.025178754773587983,0.019201862702018267,0.04038737723021805,0.007216123979673875,0.007338636065034544,0.07784785078934621,0.09573663078580792,0.09178743109613825,0.06007708075065569,0.06443041078268955,0.04645177893983365,0.06203199686321605,0.060913733887384046,0.004094380245727435,0.07574046823619554
rain_usd,0.1727008564249787,0.04595894671312525,0.0805319219552661,0.11665074569329743,0.13350836894821944,0.06982445659677111,0.04557612310097209,0.04187715663195963,0.18371970771460677,0.22144459485419152,0.16779163895981236,0.16107776501068502,0.06740085309330582,0.11543035655482922,0.004823984177413193,0.03312284177112626,,0.21847106601933566,0.4271717613405817,0.1275620970293814,0.10102839925697739,0.11589820142619714,0.04030711819567795,0.14553508722386638,0.11809497884925932,0.09623310018825756,0.0690323916302365,0.10765784402649482,0.11091936068569663,0.1274447715526144,0.2206421918437526,0.0936245790301733,-0.08772800510683021,0.027220251966857616,0.10111140896136188,0.1676661339338609,0.009129123496839432,-0.021349957174503876,0.05349368625802439,0.00955935914274302,0.13609721508770953,0.14532542378842359,0.026073716540778075,0.41525967950713827,0.16770200310066596,0.18199255263530717,0.18538731978920092,0.21677459822725564,0.11728344971814367,0.06597601001967844,0.07778947125331886,0.13255046212756624,0.003434769467077963,-0.05763575146438144,-0.037880589896949986,0.11843212250265828,0.02498981410442888,0.03213296136006316,0.1404983671015775,0.12522885185783594,0.047816768143155414,0.13081879296201254,-0.012541479636951042,0.07815627527797607,0.06598559514892545,0.09965922367237143,0.12116197195953221,1.0,0.043908001106219785,0.23192289963492677,0.22600177306124333,0.14194814006219897,-0.063048393420593,0.1671827271212166,0.11534659788524927,0.22146659518077552,0.13824529654314743,0.16425695251850952,-0.030498635929944336,0.16150234560908225,0.13051826990212917,0.11601767241914526,0.1405728200231342,0.012050062718004857,0.04918120459498893,-0.004099396204029279,0.13384792695306322,0.03174725589290304,0.11777904908232677,0.16264533599445763,0.22353231801354914,0.1192324665961569,0.06073256150669894,0.08179408107182537,0.21426513634602073,0.11986230614072609,0.2226268359332378,0.1668928379528083,0.22068881330136664,0.10600058110764178,-0.07418121295168753,0.054907094581440455,0.009674985145116407,0.11871378682266548,0.17427628385157592,-0.046888011530164246,0.09512026268805704,-0.034916548104135636,-0.03866470803738194,0.1527889537609757,-0.019683235454568383,-0.06731110653505352,-0.06954843869800213,0.016707088664574356,0.03918941121315314,0.002321897907183068
ripple-usd_usd,-0.00793360028040242,-0.08406357995473193,-0.04975325731424947,-0.03024913058789393,0.049764955395297954,-0.04871524412394734,0.12237370758447516,0.3114644221792913,0.3064727788454316,-0.03947520831518024,0.005542832088010302,0.013214731658069278,-0.03712426058588291,-0.039419245820495406,0.09095595493420282,-0.047765783594722604,,-0.015171444112700282,0.22344686261484362,-0.07022524444403704,-0.018472248549961278,-0.040621629298989784,-0.04926067009083598,-0.016990087484971512,-0.06871863986019235,-0.034757637019190143,0.2332430562277752,0.12322187738909357,-0.04324430377146047,-0.03675396522711041,-0.035257870126317564,-0.05060890487100401,-0.01693321397284474,-0.06713671263581165,0.06867656397157,-0.01635772616171622,-0.010656404321813008,0.050297951435236986,-0.06582651208035009,0.029730410332486027,0.063642598618848,-0.060073969605932954,-0.04185747518879993,0.17371564577362344,-0.03890251830093766,-0.03896639434061885,-0.08585826100070071,-0.03243886844063099,-0.009674545824332418,0.029123666607317356,-0.06918776274791838,-0.029433232686578832,-0.044534478151871844,0.032675335974971985,-0.07202714739242376,-0.0636351639356316,0.2162756236385974,0.014463316168350317,-0.008411399645059887,0.015321817762362027,0.33945207473175415,-0.049498320445331076,0.028538727415015546,-0.04727709696179968,-0.055605730135194154,0.07887923508904819,0.01568798647757259,0.043908001106219785,1.0,-0.044651064001732785,-0.031951933563240296,-0.0531772731153266,-0.05073342048764483,0.014591646516489991,-0.03697881287098944,-0.0349715478412831,-0.04905043170389996,-0.009754273152943187,0.17520866677322314,-0.012252489387059381,-0.007842259535566066,-0.04445937836681922,-0.04198814267610794,-0.050141061353402544,-0.061465505611745595,-0.1451137238154116,-0.1483269834260822,0.14698057706378365,0.32643857215578675,0.013925502051852914,-0.03277304512694261,-0.0557598594150055,0.126600329327711,-0.005373302201744322,-0.03862116829539437,-0.04675060277297668,-0.03169040264733177,-0.026386626973658126,-0.024666825235553292,-0.00840592924129043,-0.01824098591926756,0.027853690165579446,-0.02638741521342935,-0.04593100542029309,0.029678412996789263,-0.0012066054332433396,-0.051898327353681196,0.034282570244139804,0.04396937745002915,0.01141008200571069,0.03488370944108686,0.12644598110385113,0.037750007863389654,0.03152848342665524,0.06546813523460852,-0.03721230275055322
ripple_usd,0.7062426603422627,0.8247620968052971,0.6713202340345845,0.6915337753349882,0.44710467816577854,0.7480859513068354,0.2141803522371637,-0.11530002802640466,-0.025915965639405323,0.7522991651770911,0.7915966337465367,0.6040848332298028,0.5717778447655956,0.7870866384324784,0.4629580669489233,0.6258278305853723,,0.7501725463904076,0.44573060440685847,0.8518888397389722,0.7935569732900017,0.7848944267191071,0.6837316520502112,0.6017079921457877,0.06154892589484585,0.8002758239659662,0.17847064102747612,0.1819674973956546,0.6168270829865554,0.7062304087301134,0.7539756046671244,0.0763144927556356,0.11043850023768739,0.5746242389403748,0.6286490623140403,-0.014192339089874967,0.011394536915063036,0.07826877599774303,0.7687843489247492,0.3960390611799507,0.5375551516477175,0.7707842558367896,0.5711360178799275,0.09300161331151366,0.7956606389082483,0.816862946181424,0.6839550040546089,0.7523673661223118,0.4679861093070558,0.19780013560232476,0.6561063374177549,0.7821612060035285,0.49825680537973505,0.03370085649238718,0.3998797367461731,0.7053151368632675,0.5425703030332788,0.2603944277975139,0.7650111157569505,0.05024617989529194,-0.15944356334371992,0.7052215479023743,0.23302804870317784,0.73437760781159,0.7414894749763147,0.5316779775029176,0.6405368917129795,0.23192289963492677,-0.044651064001732785,1.0,0.7555558413324864,0.7605043914720835,0.4314400351687056,0.7871415361607855,0.7754392978871107,0.7519899153467589,0.8442087883745807,0.7292673306321187,-0.022595156561780346,0.04038088442237803,0.026596901651965994,0.26989625742771656,0.62502938789865,0.4657031889787306,0.6642454808631465,0.041329815056732916,0.13479133881678443,0.040451369078240755,0.062421124180723736,0.5994687522034343,0.7525950602986807,0.4526327268892023,0.6375635741954198,0.6243539938120494,0.7541183744193013,0.7879268076275847,0.7542882683922115,0.7935089052875424,0.745250987396114,0.5906793732120715,0.3276341269391658,0.0050570821213822845,0.013283465896870473,-0.0052733385571338155,0.025309648859898868,0.00592157192899766,0.066485995906476,0.08625738748678649,0.06523727680544868,0.020762697775697933,-0.005231528744043173,-0.04436565749406566,-0.0012509529154221886,0.04346088287798173,0.008460883946328851,0.10741428648994152
rocket-pool-eth_usd,0.8302374984532112,0.7855409658635288,0.7652089031783991,0.84365287728277,0.453987270511921,0.8228292456121407,0.18078178949223375,-0.07877986335833652,0.03237561925601545,0.9966455067236226,0.8028126874214654,0.7157723340400303,0.6603100034917125,0.822970587073051,0.5098587696135489,0.6929593464921874,,0.9964891487222208,0.36481337429836136,0.7918203125981694,0.8626680812665174,0.8227406104708921,0.751672078432603,0.6199466011715848,0.053519576706869125,0.8659858493301369,0.19068031763949542,0.2583684452674101,0.7199313761405108,0.8387873411412071,0.9972480052794843,0.15767365469271122,0.045883751424832864,0.6502454022070999,0.6545260330427078,-0.020741595947848357,0.007856227759563216,0.05736488763551009,0.7111622385105401,0.46662640677198686,0.6032965887314218,0.8195740607447435,0.61863571588473,0.15114335204342416,0.7948151225369532,0.8503880302322073,0.6823770272946161,0.9973404380830112,0.6223805432760303,0.17965362426049236,0.7033248550333817,0.8204647225895736,0.5674222138266866,0.04715573225096567,0.4305991066199483,0.8021054691410073,0.5615473100589925,0.3337401237645154,0.7992099609007198,0.011658272290261841,-0.07240073188046536,0.8332537656965945,0.2913549633820243,0.8113541805690145,0.8048934021047363,0.5332900837911375,0.6199858230096813,0.22600177306124333,-0.031951933563240296,0.7555558413324864,1.0,0.8325833396617549,0.6140429979130276,0.7988454647440909,0.81843013751943,0.9978160545398566,0.7170673613111779,0.7853525822746383,-0.034844420445388616,0.08698814201337149,-0.012168308407381234,0.2844450495417196,0.6943617651216909,0.5265534496770473,0.7770560733761043,0.053555727603546724,0.09788803809672134,0.04780957473085537,0.11668539953578456,0.7145994540858213,0.9977438420457845,0.41826074753153264,0.5911144154738369,0.6816737270674629,0.9951158531345455,0.8259161693826079,0.9972270474313847,0.7960022113587836,0.9951403068504676,0.4848779509343624,0.34623749035535367,0.03342753760677829,0.04122551645881698,0.044488519722966705,0.012438342311387199,-0.01549384340605825,0.08229461188098881,-0.003107669550808881,0.04571285221797363,0.014877082680095544,0.03557342081311224,-0.04955038319821844,0.03410761590503774,0.08028594379674606,0.021173344596850427,0.12482327818069855
shiba-inu_usd,0.7844595563674619,0.8436868761478208,0.8235877267194686,0.8811976721617946,0.45717398887571725,0.8486118357195637,0.15396545682429638,-0.16987451087070024,-0.09100469373005794,0.8298589629812569,0.7723903264808261,0.6985245593441509,0.6457213933236324,0.765744361579159,0.49139969545089773,0.7217210080152309,,0.8304684204861472,0.3607366651716436,0.7762073632684915,0.8508175791546151,0.7636186728299258,0.8669562521557607,0.6281447097533002,0.06845543442741102,0.9224996138112724,0.1444759321136071,0.24643064963422884,0.7670833148314978,0.8641611642535949,0.8325822097837858,0.12155785448013463,0.08915361147987666,0.7442727471845206,0.6567757949929206,-0.0012147829770257066,0.10497026947597428,0.06912813482539051,0.7641702151518608,0.43779609297344274,0.5842132592130118,0.7621978206788117,0.7027651439193111,0.2111981643657869,0.7736001092051998,0.8057062179413286,0.7380756882131245,0.8316257951511975,0.5386426804828565,0.20801706713143714,0.7581708068115806,0.7609964705454761,0.5844023418712998,0.06992299116138193,0.42250900709119,0.848698107153288,0.5462163198321,0.3496639155777589,0.8341418660666126,0.026392586345800603,-0.07332486435125325,0.8986289022375757,0.3627817060201264,0.8989676446630814,0.8649814154402545,0.6145227353715333,0.685892031997771,0.14194814006219897,-0.0531772731153266,0.7605043914720835,0.8325833396617549,1.0,0.6049753206831048,0.7671831047380978,0.7562190102994137,0.8307744437529904,0.7381629723301383,0.8252383739226968,-0.07390193879697805,0.041894325839243275,-0.00011792927595892305,0.2548894371336825,0.7381868017895228,0.48890134909682376,0.7624933926977443,0.08877354577487576,0.07854993001272037,0.07501510671047157,0.09638441943435576,0.6907152099557939,0.8313143725166654,0.36901910518259573,0.6559845141855317,0.782728170084446,0.8358036841380947,0.7665171555329604,0.8296652430851955,0.773075921203503,0.8264564972481686,0.5489112829908328,0.4177814187796538,0.002944475773330971,-0.01588607830426201,0.018344959576895675,0.0020306305107039026,-0.015789459308693014,0.0818577009936964,0.07101811816250936,0.08336450721029486,0.004856324682209037,0.034639081825204594,-0.026425711518592906,0.022135480014053903,0.025493337397912375,-0.01611238178269595,0.1512572869485535
sky_usd,0.5516760480377562,0.5686781990845916,0.5659321089114335,0.6104921936055626,0.19164081451280138,0.5957900642168699,0.1281919301040005,-0.07253268495479184,-0.03679833084025054,0.614178489472324,0.49558177513855634,0.5065083075355203,0.46226908415136936,0.5326111495555202,0.32663585532163714,0.540759577143282,,0.610711713792879,0.3972444785927864,0.4569576275839895,0.5687912657167349,0.5323968365085556,0.5645033532903667,0.40539619023768914,0.04544068946548349,0.6021216505804738,0.1266109792877759,0.17341805384953476,0.5550757741639676,0.6039850782209572,0.615305254377361,0.08280453181185775,-0.008268921961617576,0.5272812781787832,0.4700741028483035,-0.0009560784436384637,0.050108213503257545,-0.04095155154516549,0.5525312486707554,0.3251734634790818,0.47733181371221123,0.5157608088247071,0.4711499918591677,-0.03934201065601797,0.5014248861048793,0.5376737449177788,0.5450797949554601,0.6146574946128677,0.38546013396298806,0.18945197299368957,0.5105190231386744,0.5397387297919263,0.3718888363361177,0.052236767942203305,0.28446612789486014,0.5957452876775067,0.3319766772416317,0.17127056013792694,0.5518398087324846,0.024383951322527946,0.008269968548231968,0.6152706573684441,0.23032269201653177,0.6079564150818001,0.5964279115874926,0.4606803323695442,0.49401001230649105,-0.063048393420593,-0.05073342048764483,0.4314400351687056,0.6140429979130276,0.6049753206831048,1.0,0.4975598949305267,0.5221946691248193,0.6163336090888065,0.4687432573919762,0.581529500770488,-0.022804613024915623,0.010887999400687303,0.011768982418088388,0.14199921915951086,0.5294358722706513,0.38132873026467023,0.6002323684609904,0.060192486785588,0.13757911359216765,0.06495657980809073,0.19690850377260466,0.5028863437097233,0.613126815421743,0.2511189345268502,0.3470142229435134,0.530195767791058,0.6134160276346962,0.534663340705299,0.6148268958921693,0.501131456763855,0.6085450554139579,0.3215372042991722,0.25863688200570656,0.06061321235632422,0.010324349895807093,0.02925445163025096,0.027520370396883823,0.04162596023883501,0.08883477196645227,0.010111213354674846,0.05222165006472698,0.04799660316487228,0.06550465154130844,-0.02292008968926646,0.08061375242591604,0.019225867049596442,0.0458901414710111,0.11872871599191635
solana_usd,0.7419346850316615,0.7565227408306191,0.7252618796917268,0.7459852846780847,0.46222723677559113,0.7817589785570747,0.18384935652405598,-0.018488491971935552,0.06699347138438196,0.799637001870494,0.9967849222805132,0.665166939321116,0.5978550744211386,0.8022600901612619,0.46723009447485087,0.6770095123770263,,0.7974809693041535,0.33179603779830974,0.7928890435418867,0.8116510722673331,0.8025488940886121,0.7023605952226858,0.5993461457237406,0.01649394246565899,0.8209678406527303,0.17165479057982158,0.18102694028050553,0.6905626352687365,0.7341935827409665,0.8012595953761076,0.11508639621950878,0.08871066263399,0.6033903940027454,0.6480622267637289,-0.02977468013348434,0.027780637080396263,0.05933300307340282,0.6953162822480974,0.38795212204765234,0.6255919482670466,0.7856253139174235,0.5688484992030426,0.17852317575802143,0.9886683591040857,0.9786628783128036,0.6734377607733147,0.8006508388204174,0.5159234588016881,0.18009763457540404,0.6463457599767379,0.8024411145751976,0.5203695037102377,0.011550286409395262,0.3682225956599197,0.7296665027493511,0.578070713157976,0.3221859596517595,0.7965794833239712,0.03207117188150753,-0.08269034056407625,0.7575797834590647,0.25298392585006646,0.747170261380093,0.739931573068152,0.628323055953973,0.5910653865073845,0.1671827271212166,0.014591646516489991,0.7871415361607855,0.7988454647440909,0.7671831047380978,0.4975598949305267,1.0,0.7926843973348131,0.7983358217376773,0.7052849633455048,0.7905144343258449,-0.013052231357427883,0.07022813640547128,0.019873950729313253,0.24020680046726248,0.6302779023532946,0.4642150164607929,0.6684528351303702,0.06301114610550135,0.19346023187664774,0.07689922103456048,0.08626783082680424,0.6634794676889676,0.8015150421939574,0.42503561100461196,0.6230615532316542,0.6710136621828134,0.7995566997852883,0.8017690044625931,0.8011242974010012,0.9930711401002569,0.7947984464032621,0.5228244151362621,0.33209013551565975,0.05242256576994806,0.06480930333400949,0.06573240379155032,0.07991947849972932,0.037023864900848455,0.138873421668528,0.08542623713757648,0.06093951173513459,0.05660744742787498,0.04421384247524446,-0.0215022916840182,0.05602141063315459,0.07578890506011104,0.055896195130658154,0.14960725815808254
solv-btc_usd,0.7526381852028918,0.7634415518634997,0.6935437072117933,0.7186804819446581,0.3816163694492574,0.7741119447247147,0.1772594275893011,-0.05230773879656401,0.06240112957199696,0.8192744907572036,0.7926769904522619,0.6568030765978365,0.644498054494257,0.9889594279510111,0.49386669404886385,0.6946022017961039,,0.815066041997219,0.26061493030067157,0.7834790314156986,0.804529438770773,0.9877367413576377,0.6702749705104201,0.61680433539351,0.09472676051557512,0.8004443477771962,0.13470577881981866,0.2290994649530782,0.5992910252669063,0.725456826798801,0.8166249855234696,0.12091462618714338,0.08430037678892546,0.5842765233328515,0.6841799763482606,0.023104140753210965,-0.012597409565990949,0.05868596871281454,0.7205134677597579,0.413558189453631,0.6064653147984705,0.9583743776017767,0.5556285312516549,-0.014496219175518637,0.786442463749204,0.8455715042313463,0.7010891403803183,0.8164841783428548,0.5466456287865885,0.17942201398195257,0.6551365052110062,0.9782274585307434,0.5432646016113472,0.02094054760868819,0.4623628928183216,0.7426431475427152,0.5281336034493359,0.3430334624536318,0.821165873119668,0.07079883252133218,-0.10972431574831203,0.7432570706060283,0.2225791595337073,0.7269679023597201,0.7467968381600928,0.549685742436579,0.5640303585326651,0.11534659788524927,-0.03697881287098944,0.7754392978871107,0.81843013751943,0.7562190102994137,0.5221946691248193,0.7926843973348131,1.0,0.8162872809745674,0.7230436711180467,0.7677961989321572,-0.0219786855348498,0.042595395608606056,0.052048514039773015,0.3863093512071613,0.6383011284224733,0.48261929013456345,0.6920085086512876,0.09552756625441927,0.06799447707092636,0.030957483195085147,0.09888968784230129,0.6570964408667026,0.8175812964221517,0.4902439072098162,0.5193935040972266,0.6424502936379439,0.8155390950251944,0.9871064829542441,0.8158956937994414,0.7900421623171484,0.8163062593524288,0.49428287422644357,0.3646815724941354,0.001328494887453922,-0.001686473184291902,0.06252599229503615,0.03492561752139566,-0.022216901894689826,0.08192139068510035,0.05554472141976986,0.020368190251535058,0.04763631834403022,0.03777227942730826,-0.010071414978727836,0.02112970171078426,0.05639174884442189,-0.010802578900671746,0.14752092628844762
staked-ether_usd,0.8315734821640889,0.7830848343179038,0.7623513462064269,0.8428909317468446,0.44671965629058435,0.8208653882589136,0.17491498025251764,-0.08158051118424907,0.0333558385177622,0.9988456894682388,0.8023336509326289,0.7140687663447836,0.6609931982461525,0.8217522227670782,0.5091575219985277,0.6930587871103808,,0.998184714679768,0.35171520747071744,0.789943830869677,0.8612796239559757,0.8211388877138902,0.7471170561125565,0.6171817024409608,0.05431752192214971,0.8642534497505598,0.19619324279487282,0.2517301045599728,0.7193411525987882,0.8399205103894232,0.9995817998344042,0.1620768963892562,0.04687115208169674,0.6497684858053306,0.6532823640768828,-0.026387205777468458,0.004878721998601678,0.0493560035629006,0.7094881557714571,0.4621405107452542,0.6030155907609666,0.8173576244714217,0.6152429526884228,0.14628993888805567,0.7950296256856325,0.8507022906049896,0.6824689141755378,0.9991131269182573,0.621956625481557,0.1763744123379426,0.7028166058781168,0.8202956101340191,0.5644167276602491,0.05004389617855852,0.434056316332221,0.8002851531636772,0.5569902124169442,0.33508480367268034,0.7933156816711805,0.011914885730056455,-0.0690464724911095,0.8318170927377735,0.28868592567318846,0.8063620351022638,0.8038317887289442,0.5300882693830518,0.6167798676820375,0.22146659518077552,-0.0349715478412831,0.7519899153467589,0.9978160545398566,0.8307744437529904,0.6163336090888065,0.7983358217376773,0.8162872809745674,1.0,0.713020245179128,0.7834155397929272,-0.030499284679432956,0.09323770260456417,-0.013834083494689566,0.28504276297435077,0.6921310274347502,0.5247421956092236,0.7760688323594527,0.058977965393236756,0.11323242517041485,0.04531085031295413,0.11490254715711046,0.7129181895329576,0.9993501415527298,0.416732189299517,0.5843071129602214,0.6787765990214719,0.9976097073393213,0.8246582376821889,0.998915044701047,0.7961513937902079,0.9962506425274722,0.4818398189969857,0.3413948421722683,0.03356143966962847,0.044340601258542924,0.04921008202134381,0.020095184725876587,-0.009066270759666139,0.0823836466739348,-0.0025284804133935894,0.04869754229004277,0.021383161022199483,0.046293480065729156,-0.04207143966938701,0.040859609466671366,0.08664726882380366,0.027902122719711542,0.1348041541463163
stellar_usd,0.6691813005262448,0.8706131098338138,0.7000680841699063,0.7122222486150336,0.4443753630400439,0.7451105832795033,0.2486943648743872,-0.11734672341363092,-0.03657817398327021,0.7144063435893949,0.7091570161190024,0.5957470092689794,0.5513255663735402,0.7286800255182724,0.39768112242896936,0.6390061023749461,,0.7126896695196299,0.2755492953962428,0.7590951960577796,0.7620950403985391,0.7285357842298874,0.7039413870283816,0.5863289960512932,0.0409393495305747,0.767723343212198,0.17453232862313658,0.18045243202199504,0.6242357439517211,0.6975645948322593,0.7139361579571024,0.09350722131270753,0.11324366456520467,0.59872052807667,0.5343089348141145,-0.07694776010516578,0.022643752676627073,0.027131512732974986,0.8416283933494539,0.4219802253043688,0.5747701116946111,0.7296738302984553,0.5995135916289123,0.1547257560612533,0.7154682872947091,0.7353462700180352,0.6374155000235598,0.7129278134442829,0.4474478377595651,0.18368387939900094,0.6398812519611954,0.7164301839245009,0.523576338008376,0.16290188182620652,0.38652050806388155,0.7374687941958292,0.4836871012757946,0.24002756023453345,0.7664152077650126,0.04309173713422189,-0.10281429677598837,0.6968655103264298,0.23407714921137904,0.756751302951374,0.7684736572826436,0.5725465620392653,0.6152733655320228,0.13824529654314743,-0.04905043170389996,0.8442087883745807,0.7170673613111779,0.7381629723301383,0.4687432573919762,0.7052849633455048,0.7230436711180467,0.713020245179128,1.0,0.7308883843887785,-0.016675497014249238,0.007561921594452421,0.03709709090360426,0.2361646009481111,0.5973474206932885,0.47880235511219815,0.6487064117605945,-0.01722034784632941,0.10216515835870253,0.04411456759391808,0.07254862453441703,0.5930467277667342,0.7132202669385114,0.3694280889718941,0.6239000670321457,0.6393348897779404,0.7149193452538635,0.7255867805448989,0.7148327517240319,0.7131476612539576,0.7054094790111811,0.5888653510564201,0.3699216201399959,-0.004745015882403718,0.011338685762342043,0.019577321300271677,0.02642460978585094,-0.00639154305562522,0.10466728935664799,0.0772270001338766,0.05845561444538999,0.03794812324907781,-0.014998669667046223,-0.052172118777228244,0.023599751802043645,0.006621850193067584,0.056195948909931695,0.11376619577287633
